text,span,label,ordinal
"bukan sekedar tempat makan siap saji, tapi juga menyediakan tempat yang nyaman, dan pelayanan yang ramah dan cepat. Next bakal kesini terus sih. Recomended",tempat,positif,1
"bukan sekedar tempat makan siap saji, tapi juga menyediakan tempat yang nyaman, dan pelayanan yang ramah dan cepat. Next bakal kesini terus sih. Recomended",pelayanan,positif,0
"Makan bersama anak lebih menyenangkan karena ada tempat bermainnya, jadi anak tidak bosan dan lebih suka makan burger dan kentang di tempat.",tempat,positif,1
Tempat yang nyaman untuk makan dan berkumpul bersama keluarga,Tempat,positif,0
tempat bersih pelayanan bagus makanannya oke banget,tempat,positif,0
tempat bersih pelayanan bagus makanannya oke banget,pelayanan,positif,0
"Suka bangett ke tmpt MCD yg disinii. Semuanya gada yg mengecewakan, cozy, pelayanan baik meski banyak tanya tetap dilayani dengan sangat ramah sma karyawannya. Top bgt pokoknya 🥹 …",pelayanan,positif,0
"tempat makan siap saji yg selalu jadi andalan , pesanan yg lebih praktis karena pakai screen digital , fasilitas yg semakin lengkap , pelayanan yg ramah , …",tempat,positif,0
"tempat makan siap saji yg selalu jadi andalan , pesanan yg lebih praktis karena pakai screen digital , fasilitas yg semakin lengkap , pelayanan yg ramah , …",pelayanan,positif,0
"MC donals makanan enak serta pelayanan yg ramah, receptionist yang cantik cantik",pelayanan,positif,0
"Menunya enak, tempat nyaman dan bersih. Pelayanan ramah dan mengesankan. Lanjutkan 👍👍 …",tempat,positif,0
"Menunya enak, tempat nyaman dan bersih. Pelayanan ramah dan mengesankan. Lanjutkan 👍👍 …",Pelayanan,positif,0
"Makanan nya enak,pelayanan nya baik tempat nya juga nyaman dan bersih bener bener rekomen bangettt",pelayanan,positif,0
"Makanan nya enak,pelayanan nya baik tempat nya juga nyaman dan bersih bener bener rekomen bangettt",tempat,positif,0
"Suka banget sama mcdonald ini, pelayanannya enak ,ramah, makanannya pun bisa puas menikmatinya, suasananya nyaman,, popoknya is the best deh",pelayanannya,positif,0
The best la tempat makan Terenak dan ternyaman pokoknya mah rating 5 harus,tempat,positif,0
Tempat nya nyaman banget makana nya juga enak² harga nya juga hemat pokok nya rekomendasi banget buat kalian,Tempat,positif,0
Tempat nya nyaman banget makana nya juga enak² harga nya juga hemat pokok nya rekomendasi banget buat kalian,harga,positif,0
"Fasilitas lengkap, tempat nyaman makanan nya juga bersih bersih mantep pokoknya dan nggak lupa stafnya juga baik baik good joob😍 …",tempat,positif,0
"Pelayanan ramah..
Makanan dan semua yang di jual sungguh enak tiada duanya..
Reqomen deh pokoknya..",Pelayanan,positif,0
"Pelayanan nya sangat ramah dan cepat,, untuk makanan nya masih angat angat next bakal langganan kesini lagi",Pelayanan,positif,0
Tempatnya sangat nyaman dan pelayanannya ramah. Rekomendasi tempat makan yang tepat,Tempatnya,positif,0
Tempatnya sangat nyaman dan pelayanannya ramah. Rekomendasi tempat makan yang tepat,tempat,positif,0
Tempatnya sangat nyaman dan pelayanannya ramah. Rekomendasi tempat makan yang tepat,pelayanannya,positif,0
"Tempat yang sangat nyaman.
Pelayanan yang cepat serta menu makanan yang sudah tidak diragukan lagi",Tempat,positif,0
"Tempat yang sangat nyaman.
Pelayanan yang cepat serta menu makanan yang sudah tidak diragukan lagi",Pelayanan,positif,0
Tempat ini Cocok banget buat yg gak cuma makan siap saji tapi juga cari kenyamanan tempat. Desainnya rapi dan bersih  banget. Lahan parkirnya juga luas cocok buat santai saat traveling. . Soal pelayanan nya saya suak ramah sekali. Ada area …,Tempat,positif,1
Tempat ini Cocok banget buat yg gak cuma makan siap saji tapi juga cari kenyamanan tempat. Desainnya rapi dan bersih  banget. Lahan parkirnya juga luas cocok buat santai saat traveling. . Soal pelayanan nya saya suak ramah sekali. Ada area …,pelayanan,positif,0
Seneng banget bisa kerja waloupun cuma 1 hari di mcd karna evant ... semua karyawan mcd baik .ramah . Sopan semuanyaaa.  Tempat nya juga enakk buat santay2 and nongky sama temen. Pacar. Keluarga.  Dan kalow punya pelakor tingall bawa hahaaha.,Tempat,positif,0
"Tempatnya ramah keluarga, kita bisa memarkir sepeda atau mobil kita dengan mudah. …",Tempatnya,positif,0
"Recommendat banget gais tempat ini, pelayanannya cepat, suasana yg mendukung, sajiannya sangat memuaskan, saya sangat suka dengan kentang gorengnya.",tempat,positif,0
"Recommendat banget gais tempat ini, pelayanannya cepat, suasana yg mendukung, sajiannya sangat memuaskan, saya sangat suka dengan kentang gorengnya.",pelayanannya,positif,0
Wau wau ini beneran di jamin makyus rasanya mantap pelayanan ramah banget suasana nya betah jadi  pingin pulang harganya merakyat jangan ingaku keren klo blum nyobain,rasanya,positif,0
Wau wau ini beneran di jamin makyus rasanya mantap pelayanan ramah banget suasana nya betah jadi  pingin pulang harganya merakyat jangan ingaku keren klo blum nyobain,pelayanan,positif,0
Wau wau ini beneran di jamin makyus rasanya mantap pelayanan ramah banget suasana nya betah jadi  pingin pulang harganya merakyat jangan ingaku keren klo blum nyobain,harganya,positif,0
"Salah satu restoran terbaik, Fasilitas sangat lengkap, Suasana dan kenyamanan ++ mening...
Pelayanan memuaskan dan cepat..gak ribet! …",Pelayanan,positif,0
"Tempat luas dan bersih, pelayanan juga oke, makanan sudah pasti enak 👍🏻👍🏻👍🏻 …",Tempat,positif,0
"Tempat luas dan bersih, pelayanan juga oke, makanan sudah pasti enak 👍🏻👍🏻👍🏻 …",pelayanan,positif,0
Tempatnya nyaman Dan mudah dijangkau,Tempatnya,positif,0
"Semua rasa mcd dimana pun pasti enak, cuma di mcd bubat pelayanan kurang ramah dibanding mcd lain. Kebersihannya juga bad meja2 ga gercep diberesin. Apalg si mas yg agak pendek namecardnya dri huruf A, orng nanya jwbnya judes bener. Dia …",rasa,positif,0
"Semua rasa mcd dimana pun pasti enak, cuma di mcd bubat pelayanan kurang ramah dibanding mcd lain. Kebersihannya juga bad meja2 ga gercep diberesin. Apalg si mas yg agak pendek namecardnya dri huruf A, orng nanya jwbnya judes bener. Dia …",pelayanan,positif,0
"Tempat yg nyaman, makanannya eenka2 semuaa",Tempat,positif,0
"Tempatnya bersih dan pelayananannya sangat ramah & banyak wsiatawan yg berkunjung serta anak2 muda nongki,Favorite anak2 saya ya MCD",Tempatnya,positif,0
"Tempatnya bersih dan pelayananannya sangat ramah & banyak wsiatawan yg berkunjung serta anak2 muda nongki,Favorite anak2 saya ya MCD",pelayanannya,positif,0
Pelayanan nya sangat baik . makanan.a enak sekali . suasana.a enak di pakai nongkrong bareng keluarga/teman,Pelayanan,positif,0
Nyaman banget tempatnya cocok untuk hunting bersama keluarga tercinta ..penyajian makanan jg ok .. pelayanan ramah ...,tempatnya,positif,0
Nyaman banget tempatnya cocok untuk hunting bersama keluarga tercinta ..penyajian makanan jg ok .. pelayanan ramah ...,pelayanan,positif,0
Dengan pelayanannya yang ramah serta makanan yang enak dan bervariasi membuat nyaman dan gak bosen2 untuk balik lagi.ditambah suasana yang bersih menambah nyaman suasana serat tempat parkir  yamg luas.. recommended banget,pelayanannya,positif,0
Dengan pelayanannya yang ramah serta makanan yang enak dan bervariasi membuat nyaman dan gak bosen2 untuk balik lagi.ditambah suasana yang bersih menambah nyaman suasana serat tempat parkir  yamg luas.. recommended banget,tempat,positif,0
"Kita datangnya pas hari minggu, jam makan siang..ramee banget. Ada 2 lantai, tapi udah penuh semua. Jadi suasananya kurang tenang, terlalu banyak orang. Ada tempat bermain anak di lantai 2. Bisa drive thru. Parkiran mobil d depan cuma ada 4 tempat.",tempat,positif,0
"Kita datangnya pas hari minggu, jam makan siang..ramee banget. Ada 2 lantai, tapi udah penuh semua. Jadi suasananya kurang tenang, terlalu banyak orang. Ada tempat bermain anak di lantai 2. Bisa drive thru. Parkiran mobil d depan cuma ada 4 tempat.",tempat,netral,0
Salah satu restaurant cepat saji yang pelayanannya sangat ramah dan cepat .  Dengan suasana yang nyaman juga  banyak jenis varian makanannya. …,pelayanannya,positif,0
"Tak perlu diragukan lagi dari rasa, pelayanan dan kebersihan tempatnya. Semuanya dijamin oke.",rasa,positif,0
"Tak perlu diragukan lagi dari rasa, pelayanan dan kebersihan tempatnya. Semuanya dijamin oke.",pelayanan,positif,0
"Tak perlu diragukan lagi dari rasa, pelayanan dan kebersihan tempatnya. Semuanya dijamin oke.",tempatnya,positif,0
"Tempatnya nyaman
makanannya enakkk
pelayanannya juga cepatt",Tempatnya,positif,0
"Tempatnya nyaman
makanannya enakkk
pelayanannya juga cepatt",pelayanannya,positif,0
"Baru pertama kali pelayanan ""Drive thru"" disuruh menunggu +- 30 menit di parkiran,  menu ""Double cheese burger"" dibuat fresh dari daging sapi yang baru disembelih, roti yang baru dibuat, hingga harus menunggu 30 menit, itu pun harus di ""ditagih"" ke meja pemesanan di dalam, tolong diperbaiki lagi kualitas SDM nya",pelayanan,negatif,0
"Tempat nyaman serta pelayanan yang baik, tak terkecuali makanannya, pengen datang setiap hari 😊 …",Tempat,positif,0
"Tempat nyaman serta pelayanan yang baik, tak terkecuali makanannya, pengen datang setiap hari 😊 …",pelayanan,positif,0
Tempat yang sangat nyaman buat hangout dengan teman maupun keluarga..Tempat yang bersih dan pelayanannya ramah2 dan cepat. Makanannya sesuai pesanan dan kondisi masih panas. Keep the good work.,Tempat,positif,1
Tempat yang sangat nyaman buat hangout dengan teman maupun keluarga..Tempat yang bersih dan pelayanannya ramah2 dan cepat. Makanannya sesuai pesanan dan kondisi masih panas. Keep the good work.,pelayanannya,positif,0
Tempat yang cocok buat makan bareng keluarga ada tempat bermain anak pula,Tempat,positif,1
"Mc'D selallu terbaik, menu favorit dan tempat yg asik 🫠 …",tempat,positif,0
"tempatnya bersih banget, makanannya juga recomended buat makan bersama teman ataupun keluarga",tempatnya,positif,0
"enak sekali tempat ny buat saya bisa bikin vidio motor saya di parkiran
mantul dah pokoknya",tempat,positif,0
Saya sangat nyaman mkn ditempat dan pelayanan ramah2.,ditempat,positif,0
Saya sangat nyaman mkn ditempat dan pelayanan ramah2.,pelayanan,positif,0
"Makanannya enak, tempatnya juga bersih sangat nyaman makan di sini. Tempat favorit sangat recommended 👍 …",tempatnya,positif,0
"Makanannya enak, tempatnya juga bersih sangat nyaman makan di sini. Tempat favorit sangat recommended 👍 …",tempat,positif,0
McD yang favorite sih kalo ke Buah Batu Bandung..iya da cuma satu satunya di Bubat..hehe..all crew nya ramah dan helpful. Pelayanannya fast respon kalo di mintain bantuan. Clear up kalo ada sampah di meja juga cepet.  Keep up the good work yaa !,Pelayanannya,positif,0
"Tempatnya sangat bagus, indah bersih, pelayanannya ramah, tidak kasar dan sangat lembut penuturan kata-katanya..makananya enak besrih juga suasananya yang damai menjadi tempat istirhat terfavorit sih ini",Tempatnya,positif,0
"Tempatnya sangat bagus, indah bersih, pelayanannya ramah, tidak kasar dan sangat lembut penuturan kata-katanya..makananya enak besrih juga suasananya yang damai menjadi tempat istirhat terfavorit sih ini",tempat,positif,0
"Tempatnya sangat bagus, indah bersih, pelayanannya ramah, tidak kasar dan sangat lembut penuturan kata-katanya..makananya enak besrih juga suasananya yang damai menjadi tempat istirhat terfavorit sih ini",pelayanannya,positif,0
"Tempatnya nyaman dan bersih, pelayanannya juga bagus. Rekomendasi buat yang mau cari tempat makan nyaman dan enak",Tempatnya,positif,0
"Tempatnya nyaman dan bersih, pelayanannya juga bagus. Rekomendasi buat yang mau cari tempat makan nyaman dan enak",tempat,positif,0
"Tempatnya nyaman dan bersih, pelayanannya juga bagus. Rekomendasi buat yang mau cari tempat makan nyaman dan enak",pelayanannya,positif,0
"enak buat tempat nongkrong, buka 24 jam, lokasi nya strategis, di sediain infocus juga kalo ada nobar sepak bola",tempat,positif,0
"pelayanan yang di berikan sangat baik, saya selalu suka semua makanan yang ada disini",pelayanan,positif,0
Saya sangat suka sekali. Pelayanan sangat  memuaskan. Saya pasti akan berkunjung lagi,Pelayanan,positif,0
The best deh enak bua makan bareng temen² plus keluarga juga sama rasa ayamnya juga lebih enak gak rugi deh,rasa,positif,0
"Layanan bagus banget
Tempat nyaman
Makanan sangat enak bintang lima harysnya",Tempat,positif,0
"Makan bersama teman dan minum kopi di tempat ini,sangat menyenangkan 😁👍👍🙏 …",tempat,positif,0
"Tempat nya nyaman untuk makan bersama keluarga.
Layanan nya ramah dan memuaskan.
Suasana nya ok. Sangat baik",Tempat,positif,0
"Tempat nya Bagus bersih, dan makanan nya juga enak Sangat rekomendasi",Tempat,positif,0
"Pas untuk jam makan siang, terdapat tempat playground untuk anak dan parkirnya luas",tempat,positif,0
"Tempatnya strategis, makanan enak. Pelayanan cepat, pokoknya maknyuuus deh. Kapan2 nanti pgn mampir lagi sambil nongki sama temen2",Tempatnya,positif,0
"Tempatnya strategis, makanan enak. Pelayanan cepat, pokoknya maknyuuus deh. Kapan2 nanti pgn mampir lagi sambil nongki sama temen2",Pelayanan,positif,0
"Makanan sangat enak dan pelayanan sangat memuaskan, cocok untuk mengisi hari libur anda dengan berwisata kuliner disini",pelayanan,positif,0
Tempat bagus dan nyaman apalagi makanan nya enak enak the best lah pokok nya,Tempat,positif,0
"Tempat nyaman, makanan oke, pelayanan ramah. The best 👍 …",Tempat,positif,0
"Tempak nyaman, makanan oke, pelayanan ramah. The best 👍 …",pelayanan,positif,0
"Pelayanan memuaskan dan cepat..gak ribet!
Makanannya cukup enak dan banyak jenis makanan yg bisa untuk menjadi menu favorit keluarga.",Pelayanan,positif,0
"Lokasi strategis gampang di temukan.
Pelayanan 24 jam bisa buat hang out atau rapat kecil.
Ada mushola kecil yang cukup nyaman. …",Pelayanan,positif,0
"Enak banget ayam dadanya mmmmuah yummie, pelayanannya juga ramah, dan yang pasti serasa mau ketemu someone special",pelayanannya,positif,0
"tempat bagus, bersih, dan nyaman. Pelayanan baik dan ramah sekali. lokasi sangat strategis. Makanan sangat lezat",tempat,positif,0
"tempat bagus, bersih, dan nyaman. Pelayanan baik dan ramah sekali. lokasi sangat strategis. Makanan sangat lezat",Pelayanan,positif,0
"Makanannya enak, pelayanannya juga ramah"". The best pokonya",pelayanannya,positif,0
Makanan disini sangat cocok untuk dinikmati bersama teman. Rasanya lezat dan istimewa membuat ingin mencoba semua jenis makanan dan minuman yang ditawarkan. Pelayanan yang baik dan suasananya juga mendukung. Harus mampir pokoknya! Sangat memuaskan,Rasanya,positif,0
Makanan disini sangat cocok untuk dinikmati bersama teman. Rasanya lezat dan istimewa membuat ingin mencoba semua jenis makanan dan minuman yang ditawarkan. Pelayanan yang baik dan suasananya juga mendukung. Harus mampir pokoknya! Sangat memuaskan,Pelayanan,positif,0
"Tempat makannya bersih dan nyaman, pelayanan nya sangat ramah dan cepat memberikan rekomendasi terkait menu popular 😍😍 …",Tempat,positif,0
"Tempat makannya bersih dan nyaman, pelayanan nya sangat ramah dan cepat memberikan rekomendasi terkait menu popular 😍😍 …",pelayanan,positif,0
"Tempat yg nyaman buat makan sama keluarga/ buat sekedar nongkrong bersama teman, bersih dan ramah pelayanan.a",Tempat,positif,0
"Tempat yg nyaman buat makan sama keluarga/ buat sekedar nongkrong bersama teman, bersih dan ramah pelayanan.a",pelayanan,positif,0
"Lokasi tempatnya strategis.....pegawainya cekatan,sayang waktu kesini kasirnya cuman 1 yg jaga...jadi agak lama ordernya....",tempatnya,positif,0
"Ne tempat recommended banget loe....makanan nya juga enak dan pas di lidah..pelayanan nya pun sanhat bagus ..suasana nya yg adem tenang..bisa juga di pesan biat hang out untuk kelurga,acara kantor dll..yuks buruan",tempat,positif,0
"Ne tempat recommended banget loe....makanan nya juga enak dan pas di lidah..pelayanan nya pun sanhat bagus ..suasana nya yg adem tenang..bisa juga di pesan biat hang out untuk kelurga,acara kantor dll..yuks buruan",pelayanan,positif,0
"Tempat makan yang cocok untuk bersama teman"".. pelayanan bagus..",Tempat,positif,0
"Tempat makan yang cocok untuk bersama teman"".. pelayanan bagus..",pelayanan,positif,0
"Tempatnya nyaman banget, parkirnya cukup luas. Untuk rasa, McD emang gak pernah bohong. Terutama burgernya. Pelayanannya juga ramah, standar McD",Tempatnya,positif,0
"Tempatnya nyaman banget, parkirnya cukup luas. Untuk rasa, McD emang gak pernah bohong. Terutama burgernya. Pelayanannya juga ramah, standar McD",rasa,positif,0
"Tempatnya nyaman banget, parkirnya cukup luas. Untuk rasa, McD emang gak pernah bohong. Terutama burgernya. Pelayanannya juga ramah, standar McD",Pelayanannya,positif,0
